aggasi_mu,aggasi_sigma,aggasi_time,borg_mu,borg_sigma,borg_time,connors_mu,connors_sigma,connors_time,djokovic_mu,djokovic_sigma,djokovic_time,edberg_mu,edberg_sigma,edberg_time,federer_mu,federer_sigma,federer_time,hewitt_mu,hewitt_sigma,hewitt_time,lendl_mu,lendl_sigma,lendl_time,mcenroe_mu,mcenroe_sigma,mcenroe_time,nadal_mu,nadal_sigma,nadal_time,nastase_mu,nastase_sigma,nastase_time,sampras_mu,sampras_sigma,sampras_time,vilas_mu,vilas_sigma,vilas_time
3.085584035795597,0.35524462380902877,31829,3.4620703809134543,0.3306840636526516,26766,3.513805617215605,0.31373341660896137,26144,3.440257381820653,0.3304734017627521,38388,3.149534065036609,0.3513092525770412,30618,3.253605408500118,0.3199583499590728,36274,3.423573779589621,0.3509253101874145,35980,3.6820585333901987,0.3135757055284544,28994,3.8754053991934327,0.30719939343891,28351,3.6729070458209048,0.27560427118110714,37723,3.490734936128492,0.3835734995187935,25368,2.832930659625078,0.3523155034164916,32403,2.791693992883257,0.3470163096341897,26472
3.2542378533532292,0.32446472543106997,31878,3.470189142775005,0.32711011954404867,26775,3.515812890499058,0.31341612529568913,26145,3.458351540021861,0.32767494356714405,38402,3.183494554632388,0.350358062630728,30647,3.2611896393629864,0.3175807040844961,36281,3.4739543449366117,0.34618983003131193,35994,3.711288105950202,0.30898305350429983,29001,3.8917453498040637,0.30802947424015303,28358,3.6729004458613854,0.27498028339263864,37730,3.5302067496643037,0.37968459306940144,25375,2.8791674978274635,0.3515560577725431,32417,2.7954015199761795,0.34574474903532765,26474
3.2656427974070255,0.3211238483703432,31885,3.520521203523637,0.31359387430027225,26803,3.553920068170042,0.31086665179779377,26159,3.508778708076061,0.3273624002855949,38444,3.214014627385227,0.34939710737110774,30660,3.282728553202225,0.3155018814240182,36302,3.5036975138884268,0.3440503853609059,36001,3.755678638021173,0.30291886150984665,29015,3.910105581325476,0.3093117854676353,28366,3.6834857247800477,0.2751896332255218,37737,3.7739141345639204,0.35916893008632583,25424,2.9950978594825908,0.34886970202558293,32459,2.8470035398549967,0.3333306186390841,26494
3.2892501356245982,0.3172628127578351,31906,3.52631305754346,0.3101431928198258,26815,3.616873251678334,0.3078060856910964,26175,3.5432813374281986,0.324837120011382,38458,3.343793485664424,0.3423417028772689,30702,3.290989255417378,0.3141101319446546,36309,3.5702635839803585,0.34202957094824366,36015,3.7696380164381695,0.3022455571706376,29022,3.933282652030423,0.31671217399528045,28385,3.6944050396249506,0.27929852201443156,37751,3.847408302925805,0.3536084214577112,25440,3.0905416887890964,0.34444368631960687,32508,2.8697903233893816,0.32883802160117326,26501
3.2976715246688495,0.31596566848529684,31913,3.5760837726562733,0.3011694967824563,26838,3.7110430900758873,0.3103531932346042,26194,3.59771455194247,0.32368270912165387,38479,3.4005035107636705,0.338074822996345,30716,3.293759461327149,0.31498589765897556,36316,3.611516256899171,0.34167613283797815,36022,3.7868323521870653,0.3027972773695396,29029,3.948535696872761,0.3198924585057152,28392,3.695965081743057,0.28333021721929386,37793,3.9799984356543923,0.3451357407893469,25480,3.108342866983199,0.34391723963626003,32522,2.9017312942211166,0.32480469618630836,26508
3.311772343281521,0.3157486322460172,31920,3.5958103647121287,0.29770679218589446,26852,3.9660077617822176,0.3095633857276206,26305,3.6097775693071013,0.32601779938691783,38493,3.533130084040592,0.3217964944863085,30751,3.3098515281761323,0.31650076741485866,36330,3.9313670573007644,0.3314243563270551,36078,3.933491282997299,0.2962958931845907,29071,4.174407831925767,0.3464663271506508,28511,3.6964224673212023,0.28100019784633296,37807,4.07871138881595,0.3338570675995544,25506,3.185526380019123,0.33892444237095676,32557,2.9064762582013492,0.32436812300386736,26509
3.398096417850528,0.31555184441829254,31948,3.6143280397218223,0.29423174731527807,26866,3.9879561670662147,0.3036692944941066,26317,3.6275783439745477,0.3300378755184797,38521,3.5446179288376296,0.3196932594581004,30758,3.334402981546022,0.31703510376107236,36344,3.9678372592557536,0.32978360407480184,36085,3.95286572286048,0.29447747702294136,29078,4.229845399983649,0.3375622475800208,28560,3.6997172154271967,0.28120172352587103,37814,4.086979598195838,0.3337727414193764,25510,3.236791930622043,0.3354473964442286,32578,2.924679279330852,0.3252098561328346,26516
3.4494928192586194,0.31314190265639225,31962,3.6753667534964323,0.2809077479165257,26894,4.0045274305564655,0.29721444402566827,26328,3.636494455958196,0.33395477313332084,38556,3.504818805012705,0.3220997964062374,30779,3.398370106988099,0.3133729613948753,36372,4.16252354639138,0.3190217857733711,36134,3.9629139045774413,0.29448567948754023,29085,4.266587292219957,0.32720758218150653,28595,3.706922750609759,0.2818546387376083,37821,4.124449321190169,0.33422873994012364,25522,3.2430155971125196,0.336054950213361,32585,2.9480537446697754,0.3263688635371023,26523
3.4818582260755706,0.3119017191775317,31969,3.6841757831340685,0.27687382244510267,26903,4.019105530128611,0.29048079932137566,26341,3.656472796944263,0.3357756563969754,38577,3.4927800815666936,0.3211224702175302,30807,3.4367104815617746,0.309991790219477,36386,4.258990819655261,0.30387901037184667,36162,3.976296648917043,0.29591835231279295,29093,4.279993278513352,0.3255629249616355,28602,3.7036031963811116,0.2848330831480444,37828,4.399944609339988,0.30547339791915123,25599,3.3169439036749395,0.33415787621418946,32627,2.966733677178716,0.3338508438427296,26536
3.5148640720679807,0.31164189888948307,31976,3.692540541867594,0.2698520864044183,26921,4.01789951977684,0.28913074411821055,26347,3.6767626231235124,0.33584964687884766,38591,3.4973996302711745,0.32055616571980244,30813,3.5531005268221993,0.29903525210585324,36414,4.271492462742098,0.3021066927930982,36169,4.053144934520982,0.29516942404489277,29134,4.426606317601146,0.3034829015328482,28658,3.653207846093916,0.29758497844412146,37856,4.4294158615472226,0.29822174266828555,25612,3.3491297394063295,0.330823333768039,32641,2.9946156976320397,0.3425896647611535,26550
3.5552920381418636,0.31169489099057834,31983,3.694539630127775,0.2693996588818946,26922,4.02444007831983,0.28777988083873224,26355,3.709046367018168,0.3377351169087929,38647,3.5253065010559985,0.3207409766363897,30828,3.6115793570046444,0.2926632324309347,36428,4.27746715958432,0.3019946312883345,36176,4.06841496408805,0.2943154142986749,29141,4.4429228698705865,0.30116071608368217,28665,3.6304444153217195,0.3039020232032307,37877,4.42268632372833,0.29740421225750374,25622,3.377356093940189,0.32795998706444507,32655,3.1714725022506474,0.37271464400560184,26632
